flight_id,flight_number,callsign,airline,airline_iata,airline_icao,aircraft_model,aircraft_code,registration,status,status_category,scheduled,estimated,origin_airport,origin_iata,origin_icao,origin_city,origin_country,destination_airport,destination_iata,flight_type,data_airport,data_timestamp,baggage_claim,terminal,gate,destination_icao,destination_city,destination_country
,FR2640,,Ryanair,FR,RYR,,73H,,Scheduled,scheduled,1756304700,,Marseille Provence Airport,MRS,LFML,Marseille,France,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.207380,,1,,,,
,TK619,,Turkish Airlines,TK,THY,,7M8,,Scheduled,scheduled,1756305000,,Istanbul Airport,IST,LTFM,Istanbul,Turkey,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.207388,,1,,,,
,WK118,,Edelweiss Air,WK,EDW,,320,,Scheduled,scheduled,1756307100,,Zurich Airport,ZRH,LSZH,Zurich,Switzerland,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.207396,,1,,,,
,TP1454,,TAP Air Portugal,TP,TAP,,E95,,Scheduled,scheduled,1756308000,,Lisbon Humberto Delgado Airport,LIS,LPPT,Lisbon,Portugal,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.207403,,1,,,,
,FR5629,,Ryanair,FR,RYR,,738,,Scheduled,scheduled,1756309200,,Zaragoza Airport,ZAZ,LEZG,Zaragoza,Spain,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.207412,,1,,,,
,QR1395,,Qatar Airways,QR,QTR,,359,,Scheduled,scheduled,1756309500,,Casablanca Mohammed V International Airport,CMN,GMMN,Casablanca,Morocco,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.207419,,1,,,,
,U21907,,easyJet,U2,EZY,,320,,Scheduled,scheduled,1756310700,,Bordeaux Merignac Airport,BOD,LFBD,Bordeaux,France,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.207426,,,,,,
,FR1446,,Ryanair,FR,RYR,,738,,Scheduled,scheduled,1756311600,,Gran Canaria Airport,LPA,GCLP,Gran Canaria,Spain,Rabat-Salé (RBA),RAK,arrival,RAK,2025-08-26T13:57:31.207434,,1,,,,
,FR8501,RYR9WF,Ryanair,FR,RYR,Boeing 737-8AS,B738,EI-EPD,Estimated dep 14:05,estimated,1756213500,1756213500.0,Rabat-Salé (RBA),RAK,,,,Errachidia Moulay Ali Cherif Airport,ERH,departure,RAK,2025-08-26T13:57:32.644127,,1,C2,GMFK,Errachidia,Morocco
,FR2559,RYR8MN,Ryanair,FR,RYR,Boeing 737-8AS,B738,EI-DPN,Estimated dep 14:15,estimated,1756214100,1756214100.0,Rabat-Salé (RBA),RAK,,,,Alicante Airport,ALC,departure,RAK,2025-08-26T13:57:32.644200,22A,1,B4,LEAL,Alicante,Spain
,FR5238,RYR88KU,Ryanair,FR,RYR,Boeing 737-8AS,B738,9H-QEH,Estimated dep 14:55,estimated,1756215600,1756216500.0,Rabat-Salé (RBA),RAK,,,,Brussels Airport,BRU,departure,RAK,2025-08-26T13:57:32.644235,,1,,EBBR,Brussels,Belgium
,FR3908,RYR3908,Ryanair,FR,RYR,Boeing 737-8AS,B738,EI-EMO,Estimated dep 15:25,estimated,1756217400,1756218300.0,Rabat-Salé (RBA),RAK,,,,Malaga Costa Del Sol Airport,AGP,departure,RAK,2025-08-26T13:57:32.644260,,1,,LEMG,Malaga,Spain
,FR5034,RYR5034,Ryanair,FR,RYR,Boeing 737-8AS,B738,EI-EBV,Estimated dep 15:35,estimated,1756218000,1756218900.0,Rabat-Salé (RBA),RAK,,,,Valencia Airport,VLC,departure,RAK,2025-08-26T13:57:32.644281,9,1,,LEVC,Valencia,Spain
,FR1597,RYR32GC,Ryanair,FR,RYR,Boeing 737-8AS,B738,9H-QBJ,Estimated dep 15:40,estimated,1756218300,1756219200.0,Rabat-Salé (RBA),RAK,,,,Cologne Bonn Airport,CGN,departure,RAK,2025-08-26T13:57:32.644301,D,1,,EDDK,Cologne,Germany
,FR6768,RYR62RV,Ryanair,FR,RYR,Boeing 737-8AS,B738,EI-DPH,Estimated dep 15:30,estimated,1756218600,1756218600.0,Rabat-Salé (RBA),RAK,,,,Tetuan Sania Ramel Airport,TTU,departure,RAK,2025-08-26T13:57:32.644325,,1,C1,GMTN,Tetuan,Morocco
,FR8114,RYR234W,Ryanair,FR,RYR,Boeing 737-8AS,B738,9H-QBB,Estimated dep 15:35,estimated,1756218900,1756218900.0,Rabat-Salé (RBA),RAK,,,,Rome Ciampino Airport,CIA,departure,RAK,2025-08-26T13:57:32.644346,2,1,B4,LIRA,Rome,Italy
,AF1077,AFR75BC,Air France,AF,AFR,Airbus A320-214,A320,F-HEPH,Estimated dep 16:10,estimated,1756220400,1756221000.0,Rabat-Salé (RBA),RAK,,,,Paris Charles de Gaulle Airport,CDG,departure,RAK,2025-08-26T13:57:32.644371,31,1,A2,LFPG,Paris,France
,AT740,RAM740X,Royal Air Maroc,AT,RAM,Boeing 737-86N,B738,CN-RGE,Estimated dep 16:54,estimated,1756221900,1756223640.0,Rabat-Salé (RBA),RAK,,,,Paris Orly Airport,ORY,departure,RAK,2025-08-26T13:57:32.644392,,1,,LFPO,Paris,France
,FR3403,RYR83MZ,Ryanair,FR,RYR,Boeing 737-8AS,B738,EI-EGB,Estimated dep 16:45,estimated,1756222200,1756223100.0,Rabat-Salé (RBA),RAK,,,,Milan Bergamo Orio al Serio International Airport,BGY,departure,RAK,2025-08-26T13:57:32.644420,,1,,LIME,Milan,Italy
,FR6762,RYR9NY,Ryanair,FR,RYR,Boeing 737-8AS,B738,9H-QCQ,Estimated dep 16:45,estimated,1756222200,1756223100.0,Rabat-Salé (RBA),RAK,,,,Tangier Ibn Battouta Airport,TNG,departure,RAK,2025-08-26T13:57:32.644441,,1,,GMTT,Tangier,Morocco
,TK620,,Turkish Airlines,TK,THY,,7M8,,Estimated dep 16:57,estimated,1756222200,1756223820.0,Rabat-Salé (RBA),RAK,,,,Istanbul Airport,IST,departure,RAK,2025-08-26T13:57:32.644464,,1,,LTFM,Istanbul,Turkey
,FR71,RYR64XF,Ryanair,FR,RYR,Boeing 737-8AS,B738,EI-EPD,Estimated dep 17:10,estimated,1756223700,1756224600.0,Rabat-Salé (RBA),RAK,,,,Brussels South Charleroi Airport,CRL,departure,RAK,2025-08-26T13:57:32.644485,,1,,EBCI,Brussels,Belgium
,U22624,EZY51RP,easyJet (Europcar Livery),U2,EZY,Airbus A320-251N,A20N,G-UZLF,Estimated dep 16:55,estimated,1756223700,1756223700.0,Rabat-Salé (RBA),RAK,,,,London Luton Airport,LTN,departure,RAK,2025-08-26T13:57:32.644508,,,,EGGW,London,United Kingdom
,TP1455,TAP1455,TAP Air Portugal,TP,TAP,Airbus A320-251N,A20N,CS-TVN,Estimated dep 17:10,estimated,1756224600,1756224600.0,Rabat-Salé (RBA),RAK,,,,Lisbon Humberto Delgado Airport,LIS,departure,RAK,2025-08-26T13:57:32.644529,,1,,LPPT,Lisbon,Portugal
,VY8634,VLG8634,Vueling,VY,VLG,Airbus A320-214,A320,EC-MAH,Estimated dep 17:55,estimated,1756227300,1756227300.0,Rabat-Salé (RBA),RAK,,,,Paris Orly Airport,ORY,departure,RAK,2025-08-26T13:57:32.644549,,1,,LFPO,Paris,France
,FR2240,RYR895N,Ryanair,FR,RYR,Boeing 737-8AS,B738,9H-QDO,Estimated dep 18:00,estimated,1756227600,1756227600.0,Rabat-Salé (RBA),RAK,,,,Barcelona El Prat Airport,BCN,departure,RAK,2025-08-26T13:57:32.644572,45,1,,LEBL,Barcelona,Spain
,PAV131,PAV131,Atmospherica Aviation,,AAN,Embraer Phenom 300E,E55P,OK-PHO,Estimated dep 18:10,estimated,1756227600,1756228200.0,Rabat-Salé (RBA),RAK,,,,Paris Le Bourget Airport,LBG,departure,RAK,2025-08-26T13:57:32.644593,,,,LFPB,Paris,France
,QR1396,QTR91F,Qatar Airways,QR,QTR,Airbus A350-941,A359,A7-ALJ,Estimated dep 18:25,estimated,1756228500,1756229100.0,Rabat-Salé (RBA),RAK,,,,Casablanca Mohammed V International Airport,CMN,departure,RAK,2025-08-26T13:57:32.644612,,1,,GMMN,Casablanca,Morocco
,TO3223,TVF3223,Transavia,HV,TRA,Boeing 737-8GP,B738,F-HUYZ,Estimated dep 18:45,estimated,1756229700,1756230300.0,Rabat-Salé (RBA),RAK,,,,Lyon Saint Exupery Airport,LYS,departure,RAK,2025-08-26T13:57:32.644635,,1,,LFLL,Lyon,France
,FR3495,RYR6DV,Ryanair,FR,RYR,Boeing 737-8AS,B738,9H-QDL,Estimated dep 19:00,estimated,1756230300,1756231200.0,Rabat-Salé (RBA),RAK,,,,Marseille Provence Airport,MRS,departure,RAK,2025-08-26T13:57:32.644655,,1,,LFML,Marseille,France
,U24666,EJU75UB,easyJet,U2,EZY,Airbus A320-214,A320,OE-ICF,Estimated dep 18:45,estimated,1756230300,1756230300.0,Rabat-Salé (RBA),RAK,,,,Paris Charles de Gaulle Airport,CDG,departure,RAK,2025-08-26T13:57:32.644678,,,,LFPG,Paris,France
,AT412,,Royal Air Maroc,AT,RAM,,AT7,,Estimated dep 18:50,estimated,1756230600,1756230600.0,Rabat-Salé (RBA),RAK,,,,Casablanca Mohammed V International Airport,CMN,departure,RAK,2025-08-26T13:57:32.644699,,1,,GMMN,Casablanca,Morocco
,FR6792,RYR903U,Ryanair,FR,RYR,Boeing 737-8AS,B738,EI-DPH,Estimated dep 19:05,estimated,1756230600,1756231500.0,Rabat-Salé (RBA),RAK,,,,Madrid Barajas Airport,MAD,departure,RAK,2025-08-26T13:57:32.644719,03,1,,LEMD,Madrid,Spain
,U24796,EJU49VX,easyJet,U2,EZY,Airbus A320-214,A320,OE-INO,Estimated dep 19:17,estimated,1756231200,1756232220.0,Rabat-Salé (RBA),RAK,,,,Nantes Atlantique Airport,NTE,departure,RAK,2025-08-26T13:57:32.644742,C3,,,LFRS,Nantes,France
,BA2813,EFW2FC,British Airways,BA,BAW,Airbus A320-232,A320,G-EUUY,Estimated dep 19:03,estimated,1756231200,1756231380.0,Rabat-Salé (RBA),RAK,,,,London Gatwick Airport,LGW,departure,RAK,2025-08-26T13:57:32.644763,,1,,EGKK,London,United Kingdom
,U25740,EZY63LZ,easyJet (NEO Livery),U2,EZY,Airbus A320-251N,A20N,G-UZHE,Estimated dep 19:10,estimated,1756231800,1756231800.0,Rabat-Salé (RBA),RAK,,,,London Southend Airport,SEN,departure,RAK,2025-08-26T13:57:32.644783,,,,EGMC,Southend,United Kingdom
,DY1699,NOZ69G,Norwegian (Freddie Mercury Livery),DY,NOZ,Boeing 737-8JP,B738,LN-ENP,Estimated dep 19:32,estimated,1756232100,1756233120.0,Rabat-Salé (RBA),RAK,,,,Oslo Gardermoen Airport,OSL,departure,RAK,2025-08-26T13:57:32.644809,,1,,ENGM,Oslo,Norway
,U28708,EZY35DL,easyJet,U2,EZY,Airbus A320-214,A320,G-EZUS,Estimated dep 19:38,estimated,1756233000,1756233480.0,Rabat-Salé (RBA),RAK,,,,London Gatwick Airport,LGW,departure,RAK,2025-08-26T13:57:32.644830,,,,EGKK,London,United Kingdom
,U21770,EJU34TM,easyJet (Berlin Livery),U2,EZY,Airbus A320-214,A320,OE-INI,Estimated dep 19:45,estimated,1756233900,1756233900.0,Rabat-Salé (RBA),RAK,,,,Nice Cote d'Azur Airport,NCE,departure,RAK,2025-08-26T13:57:32.644853,,,,LFMN,Nice,France
,BY607,TOM4LA,TUI,X3,TUI,Boeing 737-8K5,B738,G-TUKW,Estimated dep 20:00,estimated,1756234200,1756234800.0,Rabat-Salé (RBA),RAK,,,,London Gatwick Airport,LGW,departure,RAK,2025-08-26T13:57:32.644874,,,,EGKK,London,United Kingdom
,U26668,EZY31BG,easyJet,U2,EZY,Airbus A320-214,A320,G-EZPB,Estimated dep 19:55,estimated,1756234500,1756234500.0,Rabat-Salé (RBA),RAK,,,,Birmingham Airport,BHX,departure,RAK,2025-08-26T13:57:32.644894,4,,,EGBB,Birmingham,United Kingdom
,HV5754,TRA32A,Transavia,HV,TRA,Airbus A321-251NX,A21N,PH-YHT,Estimated dep 20:14,estimated,1756234800,1756235640.0,Rabat-Salé (RBA),RAK,,,,Amsterdam Schiphol Airport,AMS,departure,RAK,2025-08-26T13:57:32.644917,,1,,EHAM,Amsterdam,Netherlands
,FR4391,RYR6CG,Ryanair,FR,RYR,Boeing 737-8AS,B738,EI-EBV,Estimated dep 20:30,estimated,1756235700,1756236600.0,Rabat-Salé (RBA),RAK,,,,Lisbon Humberto Delgado Airport,LIS,departure,RAK,2025-08-26T13:57:32.644938,,1,,LPPT,Lisbon,Portugal
,RK7869,RUK808G,Ryanair,FR,RYR,Boeing 737-8AS,B738,G-RUKM,Estimated dep 20:15,estimated,1756235700,1756235700.0,Rabat-Salé (RBA),RAK,,,,London Stansted Airport,STN,departure,RAK,2025-08-26T13:57:32.644959,,,,EGSS,London,United Kingdom
,W62460,WZZ572,Wizz Air,W6,WZZ,Airbus A321-271NX,A21N,HA-LGN,Estimated dep 20:30,estimated,1756236000,1756236600.0,Rabat-Salé (RBA),RAK,,,,Budapest Ferenc Liszt International Airport,BUD,departure,RAK,2025-08-26T13:57:32.644981,,,,LHBP,Budapest,Hungary
,W46106,WMT79UE,Wizz Air,W6,WZZ,Airbus A321-271NX,A21N,9H-WMD,Estimated dep 20:55,estimated,1756237500,1756238100.0,Rabat-Salé (RBA),RAK,,,,Rome Leonardo da Vinci Fiumicino Airport,FCO,departure,RAK,2025-08-26T13:57:32.645001,9,,,LIRF,Rome,Italy
,FR6286,RYR3AP,Ryanair,FR,RYR,Boeing 737-8AS,B738,EI-EVI,Estimated dep 21:20,estimated,1756239600,1756239600.0,Rabat-Salé (RBA),RAK,,,,Malaga Costa Del Sol Airport,AGP,departure,RAK,2025-08-26T13:57:32.645026,,1,,LEMG,Malaga,Spain
,FR4009,RYR5CU,Ryanair,FR,RYR,Boeing 737-8AS,B738,EI-ENE,Estimated dep 22:05,estimated,1756242300,1756242300.0,Rabat-Salé (RBA),RAK,,,,Seville San Pablo Airport,SVQ,departure,RAK,2025-08-26T13:57:32.645046,7,1,,LEZL,Seville,Spain
,BY537,TOM537,TUI,X3,TUI,Boeing 737-8K5,B738,G-FDZR,Estimated dep 22:25,estimated,1756242900,1756243500.0,Rabat-Salé (RBA),RAK,,,,Manchester Airport,MAN,departure,RAK,2025-08-26T13:57:32.645066,,,,EGCC,Manchester,United Kingdom
,TK622,,Turkish Airlines,TK,THY,,7M8,,Estimated dep 22:50,estimated,1756245000,1756245000.0,Rabat-Salé (RBA),RAK,,,,Istanbul Airport,IST,departure,RAK,2025-08-26T13:57:32.645089,,1,,LTFM,Istanbul,Turkey
,VY7333,VLG878H,Vueling,VY,VLG,Airbus A319-112,A319,EC-MIQ,Estimated dep 23:00,estimated,1756245600,1756245600.0,Rabat-Salé (RBA),RAK,,,,Barcelona El Prat Airport,BCN,departure,RAK,2025-08-26T13:57:32.645108,,1,,LEBL,Barcelona,Spain
,FR2240,,Ryanair,FR,RYR,,73H,,Estimated dep 05:45,estimated,1756269900,1756269900.0,Rabat-Salé (RBA),RAK,,,,Barcelona El Prat Airport,BCN,departure,RAK,2025-08-26T13:57:32.645129,,1,,LEBL,Barcelona,Spain
,FR5442,,Ryanair,FR,RYR,,73H,,Estimated dep 05:45,estimated,1756269900,1756269900.0,Rabat-Salé (RBA),RAK,,,,Naples Airport,NAP,departure,RAK,2025-08-26T13:57:32.645151,,1,,LIRN,Naples,Italy
,FR5896,,Ryanair,FR,RYR,,73H,,Estimated dep 05:45,estimated,1756269900,1756269900.0,Rabat-Salé (RBA),RAK,,,,Eindhoven Airport,EIN,departure,RAK,2025-08-26T13:57:32.645171,,1,,EHEH,Eindhoven,Netherlands
,FR3428,,Ryanair,FR,RYR,,73H,,Estimated dep 05:50,estimated,1756270200,1756270200.0,Rabat-Salé (RBA),RAK,,,,Palma de Mallorca Airport,PMI,departure,RAK,2025-08-26T13:57:32.645194,,1,,LEPA,Palma de Mallorca,Spain
,AT402,,Royal Air Maroc,AT,RAM,,AT7,,Estimated dep 05:55,estimated,1756270500,1756270500.0,Rabat-Salé (RBA),RAK,,,,Casablanca Mohammed V International Airport,CMN,departure,RAK,2025-08-26T13:57:32.645214,,1,,GMMN,Casablanca,Morocco
,FR3845,,Ryanair,FR,RYR,,73H,,Estimated dep 06:00,estimated,1756270800,1756270800.0,Rabat-Salé (RBA),RAK,,,,Paris Beauvais-Tille Airport,BVA,departure,RAK,2025-08-26T13:57:32.645234,,1,,LFOB,Paris,France
,TO3125,,Transavia France,TO,TVF,,73H,,Scheduled,scheduled,1756272600,,Rabat-Salé (RBA),RAK,,,,Paris Orly Airport,ORY,departure,RAK,2025-08-26T13:57:32.645257,,1,,LFPO,Paris,France
,TB7601,,TUI Airlines Belgium,TB,JAF,,73H,,Scheduled,scheduled,1756273500,,Rabat-Salé (RBA),RAK,,,,Bologna Guglielmo Marconi Airport,BLQ,departure,RAK,2025-08-26T13:57:32.645278,,1,,LIPE,Bologna,Italy
,AF1777,,Air France,AF,AFR,,320,,Scheduled,scheduled,1756273800,,Rabat-Salé (RBA),RAK,,,,Paris Charles de Gaulle Airport,CDG,departure,RAK,2025-08-26T13:57:32.645298,32,1,,LFPG,Paris,France
,FR2217,,Ryanair,FR,RYR,,738,,Estimated dep 06:55,estimated,1756274100,1756274100.0,Rabat-Salé (RBA),RAK,,,,Valencia Airport,VLC,departure,RAK,2025-08-26T13:57:32.645321,,1,,LEVC,Valencia,Spain
,FR4407,,Ryanair,FR,RYR,,73H,,Estimated dep 07:25,estimated,1756275900,1756275900.0,Rabat-Salé (RBA),RAK,,,,Paris Vatry Chalons Airport,XCR,departure,RAK,2025-08-26T13:57:32.645341,,1,,LFOK,Paris,France
,FR3903,,Ryanair,FR,RYR,,73H,,Estimated dep 08:00,estimated,1756278000,1756278000.0,Rabat-Salé (RBA),RAK,,,,Toulouse Blagnac Airport,TLS,departure,RAK,2025-08-26T13:57:32.645365,,1,,LFBO,Toulouse,France
,FR826,,Ryanair,FR,RYR,,73H,,Estimated dep 08:05,estimated,1756278300,1756278300.0,Rabat-Salé (RBA),RAK,,,,Tenerife South Airport,TFS,departure,RAK,2025-08-26T13:57:32.645387,,1,,GCTS,Tenerife,Spain
,FR8895,,Ryanair,FR,RYR,,73H,,Estimated dep 08:35,estimated,1756280100,1756280100.0,Rabat-Salé (RBA),RAK,,,,Milan Malpensa Airport,MXP,departure,RAK,2025-08-26T13:57:32.645408,,1,,LIMC,Milan,Italy
,FR6286,,Ryanair,FR,RYR,,738,,Estimated dep 08:40,estimated,1756280400,1756280400.0,Rabat-Salé (RBA),RAK,,,,Malaga Costa Del Sol Airport,AGP,departure,RAK,2025-08-26T13:57:32.645431,,1,,LEMG,Malaga,Spain
,U21750,,easyJet,U2,EZY,,320,,Estimated dep 08:45,estimated,1756280700,1756280700.0,Rabat-Salé (RBA),RAK,,,,Nice Cote d'Azur Airport,NCE,departure,RAK,2025-08-26T13:57:32.645451,,,,LFMN,Nice,France
,FR8870,,Ryanair,FR,RYR,,73H,,Estimated dep 08:50,estimated,1756281000,1756281000.0,Rabat-Salé (RBA),RAK,,,,Pisa Galileo Galilei Airport,PSA,departure,RAK,2025-08-26T13:57:32.645471,,1,,LIRP,Pisa,Italy
,U24478,,easyJet,U2,EZY,,320,,Estimated dep 08:50,estimated,1756281000,1756281000.0,Rabat-Salé (RBA),RAK,,,,Lyon Saint Exupery Airport,LYS,departure,RAK,2025-08-26T13:57:32.645494,,,,LFLL,Lyon,France
,U21558,,easyJet,U2,EZY,,320,,Estimated dep 08:55,estimated,1756281300,1756281300.0,Rabat-Salé (RBA),RAK,,,,Geneva International Airport,GVA,departure,RAK,2025-08-26T13:57:32.645514,,,,LSGG,Geneva,Switzerland
,TO3017,,Transavia France,TO,TVF,,73H,,Scheduled,scheduled,1756283100,,Rabat-Salé (RBA),RAK,,,,Paris Orly Airport,ORY,departure,RAK,2025-08-26T13:57:32.645534,,1,,LFPO,Paris,France
,U23928,,easyJet,U2,EZY,,320,,Estimated dep 09:25,estimated,1756283100,1756283100.0,Rabat-Salé (RBA),RAK,,,,Milan Malpensa Airport,MXP,departure,RAK,2025-08-26T13:57:32.645556,,,,LIMC,Milan,Italy
,TO3205,,Transavia France,TO,TVF,,73H,,Scheduled,scheduled,1756283400,,Rabat-Salé (RBA),RAK,,,,Nantes Atlantique Airport,NTE,departure,RAK,2025-08-26T13:57:32.645576,C3,1,,LFRS,Nantes,France
,TB2582,,TUI,X3,TUI,Boeing 737 MAX 8,B38M,OO-TMT,Scheduled,scheduled,1756284900,,Rabat-Salé (RBA),RAK,,,,Brussels Airport,BRU,departure,RAK,2025-08-26T13:57:32.645598,,1,,EBBR,Brussels,Belgium
,RK3557,,Ryanair UK,RK,RUK,,73H,,Estimated dep 10:00,estimated,1756285200,1756285200.0,Rabat-Salé (RBA),RAK,,,,London Stansted Airport,STN,departure,RAK,2025-08-26T13:57:32.645618,,,,EGSS,London,United Kingdom
,U28706,,easyJet,U2,EZY,,321,,Estimated dep 10:05,estimated,1756285500,1756285500.0,Rabat-Salé (RBA),RAK,,,,London Gatwick Airport,LGW,departure,RAK,2025-08-26T13:57:32.645638,,,,EGKK,London,United Kingdom
,AT408,,Royal Air Maroc,AT,RAM,,AT7,,Estimated dep 10:15,estimated,1756286100,1756286100.0,Rabat-Salé (RBA),RAK,,,,Casablanca Mohammed V International Airport,CMN,departure,RAK,2025-08-26T13:57:32.645663,,1,,GMMN,Casablanca,Morocco
,U22294,,easyJet,U2,EZY,,320,,Estimated dep 10:30,estimated,1756287000,1756287000.0,Rabat-Salé (RBA),RAK,,,,Manchester Airport,MAN,departure,RAK,2025-08-26T13:57:32.645686,,,,EGCC,Manchester,United Kingdom
,HV6534,,Transavia,HV,TRA,,73H,,Scheduled,scheduled,1756287300,,Rabat-Salé (RBA),RAK,,,,Eindhoven Airport,EIN,departure,RAK,2025-08-26T13:57:32.645707,,1,,EHEH,Eindhoven,Netherlands
,AT640,,Royal Air Maroc,AT,RAM,,73H,,Estimated dep 10:45,estimated,1756287900,1756287900.0,Rabat-Salé (RBA),RAK,,,,Paris Orly Airport,ORY,departure,RAK,2025-08-26T13:57:32.645731,,1,,LFPO,Paris,France
,U23416,,easyJet,U2,EZY,,320,,Estimated dep 11:10,estimated,1756289400,1756289400.0,Rabat-Salé (RBA),RAK,,,,Liverpool John Lennon Airport,LPL,departure,RAK,2025-08-26T13:57:32.645752,,,,EGGP,Liverpool,United Kingdom
,BA2811,,British Airways,BA,BAW,Airbus A320-232,A320,G-EUUV,Estimated dep 11:20,estimated,1756290000,1756290000.0,Rabat-Salé (RBA),RAK,,,,London Gatwick Airport,LGW,departure,RAK,2025-08-26T13:57:32.645774,,1,,EGKK,London,United Kingdom
,TO3225,,Transavia France,TO,TVF,,73H,,Scheduled,scheduled,1756290900,,Rabat-Salé (RBA),RAK,,,,Lyon Saint Exupery Airport,LYS,departure,RAK,2025-08-26T13:57:32.645795,,1,,LFLL,Lyon,France
,U22624,,easyJet,U2,EZY,,320,,Estimated dep 11:40,estimated,1756291200,1756291200.0,Rabat-Salé (RBA),RAK,,,,London Luton Airport,LTN,departure,RAK,2025-08-26T13:57:32.645814,,,,EGGW,London,United Kingdom
,TP1453,,TAP Air Portugal,TP,TAP,,319,,Scheduled,scheduled,1756291500,,Rabat-Salé (RBA),RAK,,,,Lisbon Humberto Delgado Airport,LIS,departure,RAK,2025-08-26T13:57:32.645836,,1,,LPPT,Lisbon,Portugal
,FR5628,,Ryanair,FR,RYR,,738,,Estimated dep 11:55,estimated,1756292100,1756292100.0,Rabat-Salé (RBA),RAK,,,,Zaragoza Airport,ZAZ,departure,RAK,2025-08-26T13:57:32.645856,,1,,LEZG,Zaragoza,Spain
,FR6731,,Ryanair,FR,RYR,,73H,,Estimated dep 12:10,estimated,1756293000,1756293000.0,Rabat-Salé (RBA),RAK,,,,Fes Saiss Airport,FEZ,departure,RAK,2025-08-26T13:57:32.645876,,1,,GMFF,Fes,Morocco
,FR7379,,Ryanair,FR,RYR,,73H,,Estimated dep 12:10,estimated,1756293000,1756293000.0,Rabat-Salé (RBA),RAK,,,,Dublin Airport,DUB,departure,RAK,2025-08-26T13:57:32.645899,,1,,EIDW,Dublin,Ireland
,U26508,,easyJet,U2,EZY,,320,,Estimated dep 12:20,estimated,1756293600,1756293600.0,Rabat-Salé (RBA),RAK,,,,London Gatwick Airport,LGW,departure,RAK,2025-08-26T13:57:32.645916,,,,EGKK,London,United Kingdom
,FR3908,,Ryanair,FR,RYR,,738,,Estimated dep 12:45,estimated,1756295100,1756295100.0,Rabat-Salé (RBA),RAK,,,,Malaga Costa Del Sol Airport,AGP,departure,RAK,2025-08-26T13:57:32.645934,,1,,LEMG,Malaga,Spain
,IB1852,,Iberia,IB,IBE,,32S,,Scheduled,scheduled,1756296600,,Rabat-Salé (RBA),RAK,,,,Madrid Barajas Airport,MAD,departure,RAK,2025-08-26T13:57:32.645951,,1,,LEMD,Madrid,Spain
,TO3015,,Transavia France,TO,TVF,,73H,,Scheduled,scheduled,1756297800,,Rabat-Salé (RBA),RAK,,,,Paris Orly Airport,ORY,departure,RAK,2025-08-26T13:57:32.645967,,1,,LFPO,Paris,France
,AT410,,Royal Air Maroc,AT,RAM,,E90,,Estimated dep 13:45,estimated,1756298700,1756298700.0,Rabat-Salé (RBA),RAK,,,,Casablanca Mohammed V International Airport,CMN,departure,RAK,2025-08-26T13:57:32.645985,,1,,GMMN,Casablanca,Morocco
,FR1447,,Ryanair,FR,RYR,,73H,,Scheduled,scheduled,1756299000,,Rabat-Salé (RBA),RAK,,,,Gran Canaria Airport,LPA,departure,RAK,2025-08-26T13:57:32.646001,,1,,GCLP,Gran Canaria,Spain
,FR6792,,Ryanair,FR,RYR,,73H,,Scheduled,scheduled,1756299300,,Rabat-Salé (RBA),RAK,,,,Madrid Barajas Airport,MAD,departure,RAK,2025-08-26T13:57:32.646018,,1,,LEMD,Madrid,Spain
,U21254,,easyJet,U2,EZY,,320,,Estimated dep 14:00,estimated,1756299600,1756299600.0,Rabat-Salé (RBA),RAK,,,,Basel Mulhouse-Freiburg EuroAirport,BSL,departure,RAK,2025-08-26T13:57:32.646036,,,,LFSB,Basel,France
,U26740,,easyJet,U2,EZY,,320,,Estimated dep 14:25,estimated,1756301100,1756301100.0,Rabat-Salé (RBA),RAK,,,,Lisbon Humberto Delgado Airport,LIS,departure,RAK,2025-08-26T13:57:32.646053,,,,LPPT,Lisbon,Portugal
,FR8847,,Ryanair,FR,RYR,,73H,,Scheduled,scheduled,1756301700,,Rabat-Salé (RBA),RAK,,,,Milan Bergamo Orio al Serio International Airport,BGY,departure,RAK,2025-08-26T13:57:32.646072,,1,,LIME,Milan,Italy
,FR2559,,Ryanair,FR,RYR,,738,,Scheduled,scheduled,1756302000,,Rabat-Salé (RBA),RAK,,,,Alicante Airport,ALC,departure,RAK,2025-08-26T13:57:32.646089,,1,,LEAL,Alicante,Spain
,FR8114,,Ryanair,FR,RYR,,73H,,Scheduled,scheduled,1756303800,,Rabat-Salé (RBA),RAK,,,,Rome Ciampino Airport,CIA,departure,RAK,2025-08-26T13:57:32.646105,,1,,LIRA,Rome,Italy
,FR1357,,Ryanair,FR,RYR,,73H,,Scheduled,scheduled,1756305000,,Rabat-Salé (RBA),RAK,,,,Perpignan Rivesaltes Airport,PGF,departure,RAK,2025-08-26T13:57:32.646123,,1,,LFMP,Perpignan,France
